ID,Charm Type,Charm Name,Skill 1,Skill 2,Charm Slot,Table No.
773,Timeworn Charm,King Talisman,Crit Draw +1,Rewards +2,0,1
5322,Timeworn Charm,Queen Talisman,Fire Atk +2,Wide Area +2,0,1
21590,Timeworn Charm,King Talisman,KO +4,Fire Atk +5,0,1
8786,Timeworn Charm,King Talisman,Artisan +3,WindPress +1,0,1
42987,Timeworn Charm,Dragon Talisman,Crit Draw +5,Psychic +12,0,1
48967,Timeworn Charm,King Talisman,Rapid Fire +3,Elemental +2,0,1
55639,Timeworn Charm,Queen Talisman,KO +2,Sheathe -7,2,1
53377,Timeworn Charm,Queen Talisman,KO +4,Gunnery -2,0,1
47443,Timeworn Charm,King Talisman,Rec Level +6,Will Recov -1,0,1
48867,Timeworn Charm,King Talisman,Fate +4,KO -2,0,1
38039,Timeworn Charm,King Talisman,Blight Res +2,Horn +6,0,1
27838,Timeworn Charm,Dragon Talisman,Protection +5,Water Atk +6,0,1
62626,Timeworn Charm,Queen Talisman,Reload Spd +1,Artisan -3,1,1
41192,Timeworn Charm,King Talisman,Thundr Atk +6,Ice Res -6,0,1
59862,Timeworn Charm,King Talisman,KO +2,Slam +2,0,1
12269,Timeworn Charm,King Talisman,HearProtct +3,Sheathe +1,0,1
2365,Timeworn Charm,Queen Talisman,Constitutn +3,,0,1
24062,Timeworn Charm,King Talisman,NormalS Up +4,Sharpness -3,0,1
51680,Timeworn Charm,Queen Talisman,Sharpness +3,Water Atk -10,0,1
10223,Timeworn Charm,Queen Talisman,Fire Atk +4,,1,1
34447,Timeworn Charm,Queen Talisman,Reload Spd +3,,0,1
49276,Timeworn Charm,King Talisman,Will Recov +5,Stun +5,0,1
44660,Timeworn Charm,Dragon Talisman,Status +5,Fencing +1,1,1
16600,Timeworn Charm,King Talisman,Water Atk +5,Elemental -2,1,1
45628,Timeworn Charm,King Talisman,Reload Spd +4,Debilitate +1,0,1
56242,Timeworn Charm,King Talisman,FastCharge +4,,2,1
28779,Timeworn Charm,Queen Talisman,Sharpness +1,Fate +1,0,1
32153,Timeworn Charm,Queen Talisman,Recoil +3,Health -4,0,1
37710,Timeworn Charm,Dragon Talisman,NormalS Up +3,KO +3,0,1
35297,Timeworn Charm,Queen Talisman,Guard +2,Dragon Atk -2,1,1
2787,Timeworn Charm,Queen Talisman,Crit Draw +3,,0,1
32971,Timeworn Charm,Dragon Talisman,Rapid Fire +2,,0,1
50952,Timeworn Charm,King Talisman,Ice Attack +2,Fate +2,0,1
12821,Timeworn Charm,Queen Talisman,FastCharge +2,Fire Atk +1,0,1
34154,Timeworn Charm,King Talisman,Crit Draw +5,Loading -1,0,1
63071,Timeworn Charm,King Talisman,FastCharge +5,Fencing -1,0,1
54149,Timeworn Charm,Queen Talisman,HearProtct +2,Ice Attack -10,0,1
52589,Timeworn Charm,Queen Talisman,Ice Attack +5,Water Res -7,0,1
39481,Timeworn Charm,Queen Talisman,Loading +1,,1,1
20178,Timeworn Charm,King Talisman,Loading +5,,0,1
21726,Timeworn Charm,Dragon Talisman,Recoil +4,Rewards +3,0,1
32722,Timeworn Charm,Queen Talisman,Crit Draw +2,,0,1
7128,Timeworn Charm,King Talisman,Sharpness +5,,0,1
12631,Timeworn Charm,Queen Talisman,Will Recov +2,,1,1
714,Timeworn Charm,King Talisman,FatigueAtk +3,Sheathe +2,0,1
60301,Timeworn Charm,King Talisman,Fire Atk +6,,0,1
24170,Timeworn Charm,Dragon Talisman,Guard Up +3,Fate +3,0,1
5325,Timeworn Charm,Queen Talisman,Potential +4,Guard Up -1,0,1
22118,Timeworn Charm,Queen Talisman,Potential +2,PierceS Up -3,1,1
36351,Timeworn Charm,Queen Talisman,Fencing +1,,0,1
57565,Timeworn Charm,Queen Talisman,Elemental +1,Expert -2,0,1
175,Timeworn Charm,King Talisman,FastCharge +5,Expert -6,0,1
30800,Timeworn Charm,King Talisman,Blight Res +3,Evade Dist +2,0,1
61034,Timeworn Charm,King Talisman,Thundr Atk +2,Artisan +2,0,1
22452,Timeworn Charm,Queen Talisman,Potential +3,,0,1
29772,Timeworn Charm,Queen Talisman,PelletS Up +1,Debilitate -1,0,1
10832,Timeworn Charm,King Talisman,Will Recov +6,Protection -8,0,1
10905,Timeworn Charm,King Talisman,Blight Res +5,,0,1
23753,Timeworn Charm,Queen Talisman,Dragon Atk +3,NormalS Up -2,1,1
62659,Timeworn Charm,Queen Talisman,WindPress +3,,0,1
47000,Timeworn Charm,King Talisman,Awaken +4,,1,1
36262,Timeworn Charm,Dragon Talisman,Rec Level +5,PelletS Up +2,0,1
41901,Timeworn Charm,Dragon Talisman,Reload Spd +4,Constitutn +4,0,1
53920,Timeworn Charm,Queen Talisman,Artisan +2,PierceS Up +1,0,1
12285,Timeworn Charm,Queen Talisman,Evade Dist +2,Carving -1,0,1
5181,Timeworn Charm,Queen Talisman,Status +2,Slam -2,2,1
62137,Timeworn Charm,Queen Talisman,Eating +2,PierceS Up +1,0,1
20491,Timeworn Charm,Queen Talisman,Awaken +1,,0,1
11451,Timeworn Charm,King Talisman,Water Atk +3,,2,1
54486,Timeworn Charm,King Talisman,FastCharge +4,FatigueAtk -2,1,1
46538,Timeworn Charm,King Talisman,Blight Res +2,Guard Up +2,1,1
20313,Timeworn Charm,Queen Talisman,Guard +3,,0,1
45486,Timeworn Charm,King Talisman,Sharpness +4,FatigueAtk -1,0,1
31250,Timeworn Charm,Queen Talisman,Water Atk +1,Stun -5,0,1
9508,Timeworn Charm,King Talisman,Fencing +4,Ice Attack -9,0,1
39333,Timeworn Charm,King Talisman,Stamina +4,Ice Attack -6,0,1
59493,Timeworn Charm,Queen Talisman,Elemental +2,Crit Draw -1,0,1
12688,Timeworn Charm,Queen Talisman,PelletS Up +3,,0,1
10746,Timeworn Charm,Queen Talisman,Carving +1,,0,1
61132,Timeworn Charm,Queen Talisman,Loading +1,,0,1
39700,Timeworn Charm,King Talisman,Fate +4,,0,1
58722,Timeworn Charm,Queen Talisman,Evade Dist +1,Blight Res +1,0,1
7718,Timeworn Charm,Dragon Talisman,Stamina +3,Sharpness +3,0,1
51108,Timeworn Charm,King Talisman,Carving +4,ThunderRes -6,0,1
40277,Timeworn Charm,King Talisman,Ice Attack +1,Guard +3,0,1
29548,Timeworn Charm,Queen Talisman,Thundr Atk +4,Gunnery -8,0,1
36771,Timeworn Charm,King Talisman,Rewards +4,Dragon Res +6,0,1
759,Timeworn Charm,King Talisman,Evasion +6,,0,1
2858,Timeworn Charm,Queen Talisman,Potential +1,Fire Atk -1,1,1
45467,Timeworn Charm,Queen Talisman,Recoil +2,Health -2,0,1
27906,Timeworn Charm,Dragon Talisman,Carving +5,Fate +3,0,1
9231,Timeworn Charm,Dragon Talisman,WindPress +5,Rec Speed +6,0,1
55944,Timeworn Charm,King Talisman,Fate +4,Ice Res +1,0,1
41694,Timeworn Charm,Queen Talisman,Artisan +3,,0,1
17488,Timeworn Charm,King Talisman,Sheathe +6,,0,1
5827,Timeworn Charm,King Talisman,HearProtct +5,Carving -2,0,1
45107,Timeworn Charm,King Talisman,Stamina +5,,0,1
29909,Timeworn Charm,King Talisman,Rewards +3,Fate +1,0,1
34944,Timeworn Charm,King Talisman,Status +1,PierceS Up +2,0,1
6022,Timeworn Charm,King Talisman,Elemental +4,Rapid Fire -1,0,1
14064,Timeworn Charm,King Talisman,Artisan +5,Sharpener -7,0,1
56833,Timeworn Charm,King Talisman,Water Atk +6,,0,1
2069,Timeworn Charm,Dragon Talisman,Water Atk +5,KO +3,0,1
37329,Timeworn Charm,Queen Talisman,Evade Dist +3,Fencing -3,0,1
33604,Timeworn Charm,King Talisman,Carving +5,Recoil -2,0,1
31634,Timeworn Charm,King Talisman,Crit Draw +2,Thundr Atk +7,0,1
11729,Timeworn Charm,King Talisman,PelletS Up +1,Fate +2,1,1
38051,Timeworn Charm,Dragon Talisman,Sheathe +5,ThunderRes +13,0,1
29950,Timeworn Charm,Dragon Talisman,Evasion +2,Blight Res +3,0,1
42160,Timeworn Charm,King Talisman,Recoil +4,,0,1
34141,Timeworn Charm,Dragon Talisman,Stamina +5,Psychic +10,0,1
60783,Timeworn Charm,King Talisman,NormalS Up +4,,0,1
43639,Timeworn Charm,King Talisman,FastCharge +5,Evade Dist -1,0,1
32993,Timeworn Charm,King Talisman,Recoil +4,,0,1
54824,Timeworn Charm,Dragon Talisman,Rewards +2,Sharpness +3,0,1
40663,Timeworn Charm,King Talisman,HearProtct +4,,0,1
32121,Timeworn Charm,Queen Talisman,HearProtct +1,FastCharge -2,2,1
32078,Timeworn Charm,Queen Talisman,HearProtct +1,,1,1
24510,Timeworn Charm,Dragon Talisman,Evasion +6,Rapid Fire +2,0,1
65165,Timeworn Charm,Dragon Talisman,Rewards +5,Constitutn +3,0,1
30515,Timeworn Charm,King Talisman,PierceS Up +3,,1,1
10874,Timeworn Charm,King Talisman,Sheathe +2,Evade Dist +2,0,1
18297,Timeworn Charm,King Talisman,Fate +5,BombStrUp +2,0,1
17485,Timeworn Charm,Dragon Talisman,Slam +3,Debilitate +3,0,1
5299,Timeworn Charm,Queen Talisman,Reload Spd +2,PierceS Up +1,0,1
17542,Timeworn Charm,Dragon Talisman,Eating +4,WindPress +3,0,1
15331,Timeworn Charm,Queen Talisman,FastCharge +2,,1,1
18373,Timeworn Charm,Queen Talisman,Artisan +3,Rapid Fire -2,0,1
30861,Timeworn Charm,Queen Talisman,HearProtct +2,Reload Spd +1,0,1
6407,Timeworn Charm,Queen Talisman,Guard +3,Dragon Res -1,0,1
16461,Timeworn Charm,King Talisman,Dragon Atk +4,BombStrUp +4,0,1
21164,Timeworn Charm,Dragon Talisman,Guard Up +6,Sharpener +6,0,1
64536,Timeworn Charm,King Talisman,FastCharge +5,Constitutn +1,0,1
50537,Timeworn Charm,Queen Talisman,Fate +1,,1,1
5144,Timeworn Charm,King Talisman,Will Recov +4,HearProtct +1,0,1
55625,Timeworn Charm,King Talisman,WindPress +3,,1,1
50913,Timeworn Charm,Dragon Talisman,Eating +5,Wide Area +12,0,1
5957,Timeworn Charm,King Talisman,WindPress +4,,0,1
2624,Timeworn Charm,King Talisman,Will Recov +4,PelletS Up -2,3,1
4283,Timeworn Charm,Queen Talisman,Rewards +2,,0,1
34815,Timeworn Charm,Queen Talisman,Water Atk +5,Protection -5,0,1
48681,Timeworn Charm,Queen Talisman,KO +1,,3,1
5303,Timeworn Charm,Dragon Talisman,KO +2,Rapid Fire +3,0,1
18246,Timeworn Charm,King Talisman,PierceS Up +4,Sharpness -1,0,1
8509,Timeworn Charm,King Talisman,HearProtct +4,Blight Res -3,0,1
59598,Timeworn Charm,Queen Talisman,Guard Up +2,Attack -5,0,1
31168,Timeworn Charm,King Talisman,Stamina +4,,0,1
60439,Timeworn Charm,King Talisman,Rapid Fire +4,Fencing -1,0,1
48458,Timeworn Charm,King Talisman,Rewards +2,Evasion -3,2,1
31418,Timeworn Charm,Queen Talisman,Sharpness +2,,0,1
39076,Timeworn Charm,Dragon Talisman,Rewards +3,Fate +3,0,1
14261,Timeworn Charm,Dragon Talisman,Reload Spd +5,Guard Up +3,0,1
26142,Timeworn Charm,King Talisman,Rapid Fire +4,KO -1,0,1
25582,Timeworn Charm,King Talisman,Recoil +4,Slam -1,0,1
57748,Timeworn Charm,Queen Talisman,Fire Atk +4,,0,1
32383,Timeworn Charm,King Talisman,Awaken +3,Water Atk -9,2,1
12827,Timeworn Charm,Queen Talisman,Guard Up +3,NormalS Up -3,0,1
35210,Timeworn Charm,King Talisman,PunishDraw +3,Gunnery -6,2,1
52838,Timeworn Charm,King Talisman,Loading +5,PunishDraw +1,0,1
17942,Timeworn Charm,King Talisman,Carving +2,Potential +2,0,1
20368,Timeworn Charm,King Talisman,Rapid Fire +3,,2,1
55166,Timeworn Charm,King Talisman,Blight Res +3,Horn -7,1,1
35492,Timeworn Charm,Queen Talisman,Reload Spd +4,,0,1
37107,Timeworn Charm,Queen Talisman,PelletS Up +3,Loading -2,0,1
59895,Timeworn Charm,Dragon Talisman,Blight Res +4,Guard +4,0,1
18077,Timeworn Charm,Dragon Talisman,Slam +5,Attack +8,0,1
44128,Timeworn Charm,Queen Talisman,Artisan +3,,0,1
53694,Timeworn Charm,King Talisman,Sharpness +5,,0,1
37872,Timeworn Charm,Queen Talisman,Rapid Fire +2,Horn -7,0,1
63809,Timeworn Charm,Queen Talisman,PunishDraw +3,,0,1
53311,Timeworn Charm,King Talisman,Dragon Atk +3,Status +1,2,1
35827,Timeworn Charm,Queen Talisman,Status +3,Awaken -2,1,1
30704,Timeworn Charm,Queen Talisman,Evasion +3,,0,1
44138,Timeworn Charm,King Talisman,Fate +3,Artisan +2,0,1
55454,Timeworn Charm,King Talisman,Water Atk +7,Rewards -1,0,1
20817,Timeworn Charm,Queen Talisman,Stamina +3,Fire Res -10,0,1
3464,Timeworn Charm,Dragon Talisman,Will Recov +6,FatigueAtk +2,0,1
21397,Timeworn Charm,King Talisman,Rec Level +5,,0,1
40181,Timeworn Charm,King Talisman,Slam +1,Sheathe +3,1,1
12652,Timeworn Charm,Queen Talisman,Stamina +3,Gunnery -8,0,1
4410,Timeworn Charm,Dragon Talisman,Evasion +2,Fencing +2,2,1
57167,Timeworn Charm,Queen Talisman,Dragon Atk +2,Expert -1,0,1
60853,Timeworn Charm,King Talisman,Potential +1,PierceS Up +3,0,1
55959,Timeworn Charm,King Talisman,WindPress +3,Slam -1,2,1
44334,Timeworn Charm,King Talisman,PunishDraw +5,Defense -9,0,1
24587,Timeworn Charm,Dragon Talisman,Stamina +5,Rapid Fire +2,0,1
13354,Timeworn Charm,Queen Talisman,PunishDraw +1,BombStrUp +5,0,1
62599,Timeworn Charm,Queen Talisman,Rec Level +1,ThunderRes -5,1,1
36440,Timeworn Charm,King Talisman,Rapid Fire +4,,0,1
7866,Timeworn Charm,Queen Talisman,Loading +2,,0,1
11793,Timeworn Charm,Dragon Talisman,NormalS Up +5,Slam +3,0,1
49315,Timeworn Charm,Queen Talisman,Slam +1,Water Res +7,0,1
51524,Timeworn Charm,King Talisman,Awaken +6,,0,1
48130,Timeworn Charm,King Talisman,Debilitate +4,Guard Up -1,0,1
39053,Timeworn Charm,King Talisman,Sheathe +6,Guard Up -1,0,1
10213,Timeworn Charm,Queen Talisman,Ice Attack +3,,0,1
32687,Timeworn Charm,Queen Talisman,Sheathe +1,,2,1
968,Timeworn Charm,King Talisman,PelletS Up +5,Fire Res -7,0,1
39642,Timeworn Charm,King Talisman,Slam +5,Rec Level -2,0,1
48514,Timeworn Charm,Queen Talisman,NormalS Up +2,HearProtct +1,0,1
41274,Timeworn Charm,Dragon Talisman,Artisan +5,Blight Res +1,0,1
8931,Timeworn Charm,King Talisman,Water Atk +5,Sheathe +2,0,1
3144,Timeworn Charm,King Talisman,PelletS Up +3,Debilitate +1,1,1
30440,Timeworn Charm,Queen Talisman,Recoil +1,,1,1
63037,Timeworn Charm,Dragon Talisman,Water Atk +1,Artisan +3,1,1
48165,Timeworn Charm,King Talisman,Evasion +2,Fencing +2,0,1
45213,Timeworn Charm,King Talisman,Protection +5,Fate +1,0,1
48565,Timeworn Charm,Queen Talisman,Will Recov +4,Expert -10,0,1
50250,Timeworn Charm,Queen Talisman,HearProtct +2,Debilitate -3,1,1
19995,Timeworn Charm,Queen Talisman,Awaken +2,Ice Res -10,1,1
54881,Timeworn Charm,Queen Talisman,Reload Spd +1,,1,1
50695,Timeworn Charm,King Talisman,KO +5,Slam -2,0,1
32952,Timeworn Charm,King Talisman,Ice Attack +1,,0,1
47608,Timeworn Charm,Queen Talisman,Fencing +1,Defense -6,2,1
12544,Timeworn Charm,Queen Talisman,Constitutn +3,Dragon Res -7,0,1
50765,Timeworn Charm,Dragon Talisman,Guard Up +6,Rec Speed +12,0,1
45272,Timeworn Charm,King Talisman,PelletS Up +1,KO +3,0,1
58949,Timeworn Charm,King Talisman,Will Recov +3,Sharpener -5,2,1
47670,Timeworn Charm,Queen Talisman,Evade Dist +2,,0,1
23456,Timeworn Charm,Queen Talisman,Stamina +2,Elemental +1,0,1
10387,Timeworn Charm,Queen Talisman,FatigueAtk +1,Dragon Res -3,0,1
63311,Timeworn Charm,King Talisman,Eating +3,Psychic +4,0,1
31026,Timeworn Charm,King Talisman,FatigueAtk +4,Fate +1,0,1
35447,Timeworn Charm,Dragon Talisman,Crit Draw +4,Hunger +4,1,1
29187,Timeworn Charm,King Talisman,Fate +5,,0,1
38598,Timeworn Charm,Queen Talisman,KO +4,,0,1
60859,Timeworn Charm,King Talisman,Rapid Fire +2,Loading +2,0,1
57015,Timeworn Charm,Queen Talisman,Status +2,,1,1
34101,Timeworn Charm,Queen Talisman,Guard Up +3,,0,1
53743,Timeworn Charm,Queen Talisman,Awaken +4,Elemental -3,0,1
46496,Timeworn Charm,King Talisman,Evade Dist +5,Fencing -1,0,1
12921,Timeworn Charm,Queen Talisman,Constitutn +4,,0,1
51754,Timeworn Charm,King Talisman,Fate +2,Dragon Res +11,0,1
23247,Timeworn Charm,Queen Talisman,Dragon Atk +2,HearProtct -3,0,1
38966,Timeworn Charm,Queen Talisman,Evade Dist +1,Rec Speed -1,2,1
60264,Timeworn Charm,Queen Talisman,Rewards +3,,0,1
17658,Timeworn Charm,Dragon Talisman,KO +5,Recoil +3,0,1
35747,Timeworn Charm,King Talisman,Will Recov +5,,0,1
16624,Timeworn Charm,Dragon Talisman,FatigueAtk +5,,0,1
49852,Timeworn Charm,Queen Talisman,Status +2,,0,1
15310,Timeworn Charm,Dragon Talisman,KO +6,Potential +2,0,1
14677,Timeworn Charm,Dragon Talisman,Constitutn +6,KO +2,0,1
33995,Timeworn Charm,Queen Talisman,Recoil +1,,0,1
35087,Timeworn Charm,Dragon Talisman,FatigueAtk +4,Carving +3,0,1
31190,Timeworn Charm,Dragon Talisman,Will Recov +6,Health +5,0,1
64311,Timeworn Charm,Queen Talisman,FatigueAtk +4,Water Res -4,0,1
10937,Timeworn Charm,Queen Talisman,Potential +2,Carving -3,1,1
29385,Timeworn Charm,Queen Talisman,Recoil +1,,0,1
8083,Timeworn Charm,Queen Talisman,Rec Level +1,,1,1
49985,Timeworn Charm,Dragon Talisman,Protection +6,Will Recov +2,0,1
38718,Timeworn Charm,Dragon Talisman,Protection +5,HearProtct +3,0,1
16616,Timeworn Charm,King Talisman,Will Recov +5,Loading +1,0,1
48444,Timeworn Charm,Queen Talisman,FatigueAtk +2,Rewards +1,0,1
28954,Timeworn Charm,King Talisman,WindPress +2,Psychic +10,0,1
62953,Timeworn Charm,Dragon Talisman,Awaken +6,Status +3,0,1
33381,Timeworn Charm,King Talisman,HearProtct +5,,0,1
57749,Timeworn Charm,Queen Talisman,Dragon Atk +5,Evade Dist -3,0,1
32559,Timeworn Charm,Queen Talisman,Carving +3,Evade Dist -3,0,1
43803,Timeworn Charm,King Talisman,Eating +5,,0,1
61857,Timeworn Charm,Queen Talisman,Stamina +1,,1,1
36574,Timeworn Charm,King Talisman,Blight Res +4,Protection -8,0,1
31450,Timeworn Charm,Dragon Talisman,Fencing +4,Constitutn +4,0,1
44708,Timeworn Charm,King Talisman,Sheathe +4,Dragon Atk +4,0,1
25048,Timeworn Charm,Queen Talisman,Potential +1,,2,1
29127,Timeworn Charm,King Talisman,Status +4,,2,1
28038,Timeworn Charm,King Talisman,Reload Spd +4,Artisan -3,1,1
32463,Timeworn Charm,King Talisman,Sharpness +2,,2,1
26907,Timeworn Charm,Queen Talisman,Reload Spd +2,,0,1
29496,Timeworn Charm,King Talisman,Awaken +5,,0,1
27619,Timeworn Charm,King Talisman,Status +1,Loading +2,0,1
24082,Timeworn Charm,Queen Talisman,Fencing +2,,0,1
55200,Timeworn Charm,King Talisman,Stamina +4,,0,1
41476,Timeworn Charm,Dragon Talisman,Evade Dist +4,Fencing +2,0,1
44483,Timeworn Charm,King Talisman,Rewards +4,Reload Spd -3,0,1
50811,Timeworn Charm,Queen Talisman,Water Atk +3,Ice Attack -6,0,1
53368,Timeworn Charm,Dragon Talisman,Evade Dist +6,PierceS Up +3,0,1
45859,Timeworn Charm,Dragon Talisman,Potential +5,Debilitate +3,0,1
31535,Timeworn Charm,King Talisman,Fate +4,,0,1
59668,Timeworn Charm,Queen Talisman,FatigueAtk +4,,0,1
43488,Timeworn Charm,King Talisman,Slam +2,,2,1
6417,Timeworn Charm,King Talisman,Sharpness +5,FatigueAtk -2,0,1
18221,Timeworn Charm,King Talisman,Stamina +2,,3,1
4109,Timeworn Charm,Dragon Talisman,Evasion +6,Rapid Fire +3,0,1
4191,Timeworn Charm,King Talisman,Fire Atk +7,Gunnery -8,0,1
18623,Timeworn Charm,King Talisman,PierceS Up +4,Wide Area -3,0,1
9498,Timeworn Charm,Queen Talisman,PunishDraw +1,Horn -8,2,1
37573,Timeworn Charm,King Talisman,Water Atk +6,,0,1
11185,Timeworn Charm,King Talisman,Potential +1,Psychic +6,1,1
7670,Timeworn Charm,King Talisman,Fire Atk +2,Fire Res +10,0,1
42660,Timeworn Charm,Queen Talisman,Protection +3,ThunderRes -6,0,1
56778,Timeworn Charm,King Talisman,Elemental +3,,1,1
57752,Timeworn Charm,Dragon Talisman,Evasion +6,Loading +1,0,1
33087,Timeworn Charm,Dragon Talisman,Rewards +3,Defense +8,0,1
6005,Timeworn Charm,Queen Talisman,Evade Dist +4,,0,1
11072,Timeworn Charm,Queen Talisman,Rapid Fire +2,,0,1
53145,Timeworn Charm,King Talisman,Sharpness +1,Ice Res +9,2,1
6611,Timeworn Charm,Queen Talisman,PunishDraw +3,Stamina -2,0,1
52365,Timeworn Charm,King Talisman,KO +1,Sheathe +4,0,1
57,Timeworn Charm,Dragon Talisman,Awaken +4,Gunnery +8,0,1
10032,Timeworn Charm,King Talisman,KO +3,Ice Res +2,1,1
831,Timeworn Charm,King Talisman,Ice Attack +2,PierceS Up +1,1,1
15530,Timeworn Charm,Dragon Talisman,PunishDraw +4,Fire Atk +5,0,1
53397,Timeworn Charm,Queen Talisman,Dragon Atk +2,Rec Speed +1,1,1
50963,Timeworn Charm,King Talisman,Dragon Atk +7,Sharpener -1,1,1
14757,Timeworn Charm,King Talisman,WindPress +4,Fire Res +5,0,1
48075,Timeworn Charm,King Talisman,Fire Atk +1,Potential +3,1,1
29373,Timeworn Charm,King Talisman,NormalS Up +4,FatigueAtk -2,1,1
5971,Timeworn Charm,King Talisman,KO +2,NormalS Up +2,1,1
5088,Timeworn Charm,King Talisman,Blight Res +1,Status +3,0,1
45769,Timeworn Charm,King Talisman,HearProtct +5,,0,1
15695,Timeworn Charm,Dragon Talisman,Elemental +5,PunishDraw +3,0,1
17074,Timeworn Charm,King Talisman,Thundr Atk +6,Carving -1,0,1
63689,Timeworn Charm,King Talisman,Fate +4,Sheathe -7,0,1
32191,Timeworn Charm,Queen Talisman,Sheathe +2,,0,1
44398,Timeworn Charm,King Talisman,Sharpness +4,,0,1
35851,Timeworn Charm,Queen Talisman,FastCharge +2,Ice Res +1,0,1
34928,Timeworn Charm,King Talisman,Stamina +3,Fencing -1,1,1
3206,Timeworn Charm,King Talisman,Carving +5,ThunderRes -8,0,1
41352,Timeworn Charm,Dragon Talisman,Reload Spd +2,Artisan +3,0,1
22659,Timeworn Charm,Queen Talisman,Stamina +1,Carving -2,0,1
841,Timeworn Charm,Dragon Talisman,Fire Atk +6,Awaken +2,0,1
17290,Timeworn Charm,Queen Talisman,Ice Attack +3,,0,1
36342,Timeworn Charm,Queen Talisman,PierceS Up +2,Sheathe -7,0,1
55981,Timeworn Charm,King Talisman,Elemental +5,,0,1
48206,Timeworn Charm,Queen Talisman,FastCharge +2,,0,1
52429,Timeworn Charm,Queen Talisman,FastCharge +2,,0,1
11321,Timeworn Charm,King Talisman,WindPress +2,Horn +6,1,1
31606,Timeworn Charm,King Talisman,Ice Attack +3,PierceS Up +2,0,1
6801,Timeworn Charm,King Talisman,Blight Res +3,,2,1
20442,Timeworn Charm,Queen Talisman,Sharpness +2,Loading -3,0,1
2827,Timeworn Charm,King Talisman,Evade Dist +6,Loading -3,0,1
40011,Timeworn Charm,Queen Talisman,Evade Dist +2,,0,1
48095,Timeworn Charm,Queen Talisman,Reload Spd +1,,0,1
32893,Timeworn Charm,King Talisman,Carving +5,,0,1
37224,Timeworn Charm,King Talisman,Fencing +5,,0,1
15124,Timeworn Charm,King Talisman,Fire Atk +2,Attack +8,0,1
47304,Timeworn Charm,King Talisman,Sheathe +2,Sharpener +4,0,1
24403,Timeworn Charm,Queen Talisman,Sheathe +1,,0,1
46333,Timeworn Charm,Queen Talisman,Blight Res +3,,0,1
49596,Timeworn Charm,Queen Talisman,Awaken +2,,0,1
35617,Timeworn Charm,King Talisman,Constitutn +6,,0,1
59107,Timeworn Charm,Dragon Talisman,Slam +5,PierceS Up +1,0,1
10115,Timeworn Charm,Queen Talisman,Status +2,FastCharge -1,1,1
15439,Timeworn Charm,Queen Talisman,KO +1,,1,1
37381,Timeworn Charm,King Talisman,KO +2,Slam +2,0,1
42756,Timeworn Charm,Queen Talisman,FastCharge +1,Loading -2,0,1
8311,Timeworn Charm,King Talisman,Constitutn +1,Health +4,2,1
24750,Timeworn Charm,King Talisman,Fencing +4,PierceS Up -3,0,1
42042,Timeworn Charm,Queen Talisman,HearProtct +1,,0,1
13373,Timeworn Charm,King Talisman,Evade Dist +4,,2,1
580,Timeworn Charm,King Talisman,PierceS Up +4,Psychic +4,0,1
36717,Timeworn Charm,Queen Talisman,Artisan +3,,0,1
56618,Timeworn Charm,King Talisman,Dragon Atk +3,,2,1
